timestamp,country,joboffer_id,cpc,partner_id_code,currency
2020-01-03 12:24:02.660344+00:00,us,74334b27b36d2297b6550e86f6cb3038,0.11,222,USD
2020-01-03 14:08:14.581698+00:00,nl,dc53c40a3a1c6d1d1ad9fcf088087a8a,0.06,228,USD
2020-01-03 18:54:59.226184+00:00,us,525ce8b53373517c40e937d4cf08bec5,0.26,93,EUR
2020-01-03 05:17:23.905976+00:00,uk,dcb82d15dc516101639e63231f77e66f,0.16,35,USD
2020-01-03 07:09:56.851962+00:00,fr,8d859d8f2555b3c571ff628393a730fe,0.27,185,GBP
2020-01-03 00:00:15.451270+00:00,nl,9115681d46c4356f6f8da843a0884550,0.27,361,GBP
2020-01-03 17:04:41.739667+00:00,de,31a2c0f6c0ccf0ac9b8ecb20874a5df4,0.13,200,GBP
2020-01-03 22:19:51.600974+00:00,de,fd3c209d8ea05b898d7ab9a098dece3d,0.17,212,GBP
2020-01-03 00:56:24.012186+00:00,uk,dcb82d15dc516101639e63231f77e66f,0.04,35,GBP
2020-01-03 12:56:39.187008+00:00,de,c684f36ed8e4afa9047942a6310a0608,0.06,156,GBP
2020-01-03 19:36:37.352105+00:00,fr,0bef0b2ef516b46e86f89f0182c22a6b,0.2,289,EUR
2020-01-03 19:21:33.762202+00:00,de,4f685d3e453ec1f919281fcdc0706efb,0.11,313,EUR
2020-01-03 21:56:22.404630+00:00,fr,80af77a157910f5b6be282cbea68adaa,0.05,289,GBP
2020-01-03 18:16:46.258427+00:00,us,ba234bfe3951b7fcd687a24b8925fcbd,0.05,388,GBP
2020-01-03 12:28:44.667716+00:00,nl,f4d6e7d12b46c8f3b09cdeb71d2fedb0,0.2,356,EUR
2020-01-03 18:55:52.207955+00:00,de,15dcf91a75c2c9999c3e1592fba798b4,0.07,310,GBP
2020-01-03 11:28:39.320159+00:00,de,44b0941f69cd21aa429ded71b42e2ba3,0.22,55,GBP
2020-01-03 19:07:15.841312+00:00,fr,38eb9a9ec487bc88196c254d15d09b37,0.22,76,EUR
2020-01-03 00:47:05.378212+00:00,nl,400c040d8b334f0a466db7245c2abc1b,0.03,150,USD
2020-01-03 04:13:39.048417+00:00,de,3aab611e94aca7bd73126317bd947ac1,0.06,109,EUR
2020-01-03 09:18:55.504348+00:00,nl,faf9b4ed59dc58fc549d3ff9c514a264,0.29,136,EUR
2020-01-03 18:25:33.307411+00:00,nl,c13fd2ecb132068069a7516958c826d6,0.29,227,GBP
2020-01-03 17:36:27.177527+00:00,nl,35ddd8fa6449758748fb9d9e57fd8959,0.1,125,USD
2020-01-03 14:06:01.965935+00:00,fr,85865c1fa412d1d44e73b41c5e1874bc,0.03,289,USD
2020-01-03 07:20:57.371012+00:00,us,030022ae80033257397045a884af0cbb,0.01,23,USD
2020-01-03 01:18:25.692523+00:00,de,fbaf3188f9fa77018a2795453463466b,0.1,151,GBP
2020-01-03 12:15:48.002995+00:00,de,6f9013acef7b315f4ea6d473394b3d63,0.12,221,EUR
2020-01-03 15:55:34.243117+00:00,nl,043d18dc11d879cdb82ef76cb34ef71a,0.14,228,GBP
