timestamp,country,joboffer_id,cpc,partner_id_code,currency
2020-01-10 16:39:55.035664+00:00,nl,c7e3feb06391d7ffac1a5bfc5c3e618b,0.02,391,USD
2020-01-10 13:06:55.195144+00:00,nl,d8196cd8354037aa0f57bc60e6d85013,0.22,228,GBP
2020-01-10 13:20:34.924850+00:00,fr,0ae17b4ae3d7f98070891d3c0e6032ef,0.06,289,GBP
2020-01-10 14:11:42.190059+00:00,uk,4b6d829c28986972e38804eb2a5154c4,0.24,390,USD
2020-01-10 12:52:03.830530+00:00,de,95341cdacd5175f473f1b2d1a4ac14ac,0.07,381,USD
2020-01-10 09:31:48.422302+00:00,de,1d17e25ebba8e8614ab2bef489b9f3c4,0.16,153,GBP
2020-01-10 07:33:54.436289+00:00,nl,50c6a3516393587353c2d526ec1ed788,0.22,367,GBP
2020-01-10 14:56:31.030340+00:00,nl,2522679dd63962ae540745554d3a316e,0.15,228,EUR
2020-01-10 19:26:21.726313+00:00,nl,a00c9f31acf2e52dfa93a5d5f7cd16de,0.27,183,GBP
2020-01-10 07:32:29.036853+00:00,de,a531fcf6788bb736f2d3d12b090614fe,0.06,179,EUR
2020-01-10 18:29:06.097911+00:00,uk,e778ffa4f09972039543edac84386e93,0.09,351,EUR
2020-01-10 00:59:06.670705+00:00,uk,8c7f1f760797eb2034a4d5cef0fdf4ec,0.25,157,USD
2020-01-10 14:39:26.728040+00:00,uk,f628e2cdc9d9f1450ac6971a4a491465,0.04,387,EUR
2020-01-10 00:59:20.732370+00:00,fr,2b19b80e24cce90b72b51f67019cfa9e,0.16,76,EUR
2020-01-10 07:34:37.062601+00:00,uk,43f58552063b01da9b442128c3ab8780,0.03,351,EUR
2020-01-10 01:35:28.531569+00:00,fr,c225b82a546468d36891625a21d1cbea,0.0,236,EUR
2020-01-10 01:39:31.083362+00:00,nl,b00e79f8cf37edb30bd6d4af11b159e9,0.14,358,GBP
2020-01-10 12:28:07.742233+00:00,nl,9a96a4be637a89fbfeec558ecd3d8dc8,0.1,228,GBP
2020-01-10 16:03:56.166606+00:00,nl,7204d4fd67c00aec5a29dffa0ae55ad7,0.1,227,GBP
2020-01-10 17:00:58.338324+00:00,uk,c2b660335bb9dfa8daddbc3b7b99cce9,0.11,154,GBP
