timestamp,country,joboffer_id,cpc,partner_id_code,currency
2020-01-07 23:50:19.650681+00:00,us,44156e1f5f4ce2f532cacd35475094ab,0.14,222,USD
2020-01-07 16:43:57.422714+00:00,nl,aab54871635135421cc8e0b7275bc86e,0.14,356,GBP
2020-01-07 01:20:34.544467+00:00,fr,348a8ece7948e7581dfc5e81d0eb490d,0.08,289,GBP
2020-01-07 10:15:23.337911+00:00,fr,0a04fbdeaa3bd11fc90ed13836153a5c,0.14,37,EUR
2020-01-07 20:17:55.273000+00:00,fr,af7c820b11a6c268ae6fcb590572a4dd,0.01,234,GBP
2020-01-07 13:22:58.517740+00:00,us,507f17854bed6c1d7512d1270dc2d532,0.16,242,GBP
2020-01-07 23:04:08.158314+00:00,nl,6f7100e43b93efc19a42bd01b003ea4c,0.2,372,USD
2020-01-07 08:07:21.357661+00:00,fr,3d08d1c04af13a4f4a2ea8ffbf87c9a3,0.11,289,EUR
2020-01-07 02:26:40.099188+00:00,fr,bf07afd6ab99a1a518abb2fdb110706c,0.13,76,USD
2020-01-07 18:48:16.172901+00:00,nl,1965dd6780a4ceb21b24429e065c509d,0.09,367,EUR
2020-01-07 05:26:34.256383+00:00,de,5313cf2957dd2403a7404a7fdc984de1,0.11,240,USD
2020-01-07 09:10:37.793135+00:00,de,ea984768d1b72bcbdefd4bbcafdd20a8,0.2,104,USD
2020-01-07 09:35:00.390507+00:00,nl,df4c244731ecb27e198a5deb7cda27ab,0.01,343,GBP
2020-01-07 16:41:52.813812+00:00,nl,a3a96e15e46e441ebe92ed59ac322e49,0.25,150,GBP
2020-01-07 12:07:21.928133+00:00,nl,d6e1708d2b95a1ee6e84df9f81d76d6d,0.15,279,GBP
2020-01-07 17:55:42.510986+00:00,nl,b9c750274880b99a9537e3209f12a989,0.01,69,USD
2020-01-07 09:07:32.523874+00:00,de,afa5bc52f9a9e5ab84158dfb726c9a50,0.09,373,GBP
2020-01-07 12:28:00.134135+00:00,de,3875ea02598319883647b11e01abd061,0.16,240,USD
2020-01-07 18:12:25.916916+00:00,nl,f7977a92d17586089a1997e88e4fa342,0.28,280,USD
2020-01-07 07:49:39.375456+00:00,fr,9e170a1fe865a5c88ff835ad94f73f2e,0.18,289,USD
2020-01-07 02:52:42.245166+00:00,us,53e4aa15e9cb704985e581621bba5555,0.06,44,GBP
2020-01-07 04:48:40.300929+00:00,fr,4db7f2e3fbbda0ef1c255aaf5d868aa6,0.23,289,EUR
2020-01-07 17:18:30.033282+00:00,nl,f71168ff7c91eefce88a30287c8e7bb9,0.27,228,USD
2020-01-07 11:46:18.872412+00:00,fr,81953c2aac5c2631f44673280f70f148,0.17,318,GBP
2020-01-07 16:22:57.071027+00:00,nl,e5ca3195ab59d678b7b91b2b0d41485d,0.17,150,USD
2020-01-07 23:19:45.207774+00:00,fr,b9109eae9cff85aee4fee701db75eb94,0.13,57,EUR
2020-01-07 07:29:34.012243+00:00,nl,b77ecf698b53c63bec61957c537e456b,0.05,69,GBP
2020-01-07 12:48:18.633833+00:00,fr,329015384c4d6f87ffe6c2e27031e934,0.19,289,GBP
2020-01-07 04:54:35.629622+00:00,fr,284f4d9c12d3331922a6edd30815e659,0.16,289,GBP
2020-01-07 09:38:33.749829+00:00,nl,6264b7e1c4ca670d34de6a8c956acf67,0.01,273,GBP
2020-01-07 11:53:36.575664+00:00,nl,2e7c4e05636871a2db0a8f769a69260a,0.16,147,GBP
2020-01-07 04:58:01.403401+00:00,de,7276eb6f2b6d5dc929157c26c2fffb12,0.01,240,EUR
2020-01-07 06:13:56.668869+00:00,us,bdd055a6952d73892b94ad473fc109cc,0.02,365,GBP
2020-01-07 19:33:05.861696+00:00,us,0b14e254d50d12afd6cf15407577b7ae,0.24,242,GBP
2020-01-07 19:30:58.929443+00:00,uk,5074d182430b2f9ad8b9bcc7fca65d26,0.25,157,USD
2020-01-07 14:24:12.452410+00:00,nl,35d0ee09c2641c330ed8bad63e40f64d,0.26,273,EUR
2020-01-07 19:31:51.231987+00:00,nl,d783080734cbdcdf5d17dd9888e98635,0.25,350,EUR
2020-01-07 05:19:12.308459+00:00,us,922e71097650920df0659bc8d0131c89,0.05,43,GBP
2020-01-07 07:16:57.870670+00:00,nl,0625d8f6a5927eeb441acbd88e784111,0.03,227,GBP
2020-01-07 17:31:37.797250+00:00,uk,798fad3a1981d3156d31dd0b2ff67b32,0.19,351,GBP
2020-01-07 20:57:39.279061+00:00,de,b4b6f967804dfed3d1bc068136f98280,0.1,13,USD
2020-01-07 19:44:30.857332+00:00,uk,18851bf4a4dfe737b8dd80de99f4f21c,0.25,7,GBP
2020-01-07 19:29:17.159905+00:00,nl,c300ac51507f9f857539a2ac2a0b6170,0.01,89,GBP
2020-01-07 22:44:46.237482+00:00,uk,38bf3be2e5f1731f1cbce6ee45048013,0.09,347,GBP
2020-01-07 18:14:24.175746+00:00,nl,dfc5e1c8ce311189dd6b81121f68128d,0.16,367,USD
2020-01-07 03:12:42.166951+00:00,fr,b13d10b64246f39d03eb117f9498a35a,0.06,6,GBP
2020-01-07 03:29:05.553221+00:00,fr,fd7106cfd7264e8d21c295169c39ed84,0.07,289,USD
