timestamp,country,joboffer_id,cpc,partner_id_code,currency
2020-01-08 20:48:15.013209+00:00,fr,aada4ef1df25fe8d6b40f46cbf8bd45c,0.08,185,EUR
2020-01-08 08:57:31.265483+00:00,uk,e03e3a800b7780a2122e52ca56927a81,0.17,387,USD
2020-01-08 10:44:33.096505+00:00,de,8e8a77def75374e5d9d426f28cd4d15a,0.08,139,EUR
2020-01-08 22:16:19.253240+00:00,uk,624cde152268b17f94fe2f739513f61d,0.16,351,GBP
2020-01-08 22:45:51.904312+00:00,nl,52fcba1c2b444db548b21055b719b013,0.13,358,EUR
2020-01-08 03:10:13.859396+00:00,uk,2805e84af12ab0eb3f3fc37a14a6a5c8,0.03,351,GBP
2020-01-08 06:43:19.193032+00:00,fr,0c4663c8076ace0f9b613b64e4d24330,0.23,289,GBP
2020-01-08 03:59:33.237617+00:00,fr,424b6df2f5eed5ce9433df571f3ce9ba,0.03,289,EUR
2020-01-08 23:11:05.997735+00:00,nl,c850005d63079d3c5f8bbedbd28062fc,0.25,228,USD
2020-01-08 23:47:03.609989+00:00,uk,a4a392561a30b8ecb7902d2b2972bfae,0.01,351,GBP
2020-01-08 20:10:04.285854+00:00,us,6b387cf265dc826c6a7ced2f8f1721dc,0.22,222,USD
2020-01-08 06:39:33.096695+00:00,fr,475489e3acd740b23586a36a9a99b8e5,0.3,289,GBP
2020-01-08 14:40:56.205927+00:00,nl,b5a93faf050d7b9a8d047d9b17e85463,0.25,147,USD
2020-01-08 00:02:23.631763+00:00,fr,3565c7a246b5244dbd832d8f965d84e1,0.21,289,GBP
2020-01-08 12:56:46.580563+00:00,nl,dc5222345f87796cc8d1267d82364a00,0.01,206,GBP
2020-01-08 07:59:59.212291+00:00,nl,26cce4cc20923967c7f20c30c6aacbd9,0.22,228,USD
2020-01-08 16:32:33.316618+00:00,fr,f09efbd90721537b20b6cfc5bc266897,0.09,210,EUR
2020-01-08 18:35:13.395565+00:00,uk,5cb658a969e4694dd159054b984e9aa2,0.04,351,EUR
2020-01-08 12:12:17.415353+00:00,nl,3ec913a752897dcdd628a7b85afcaa84,0.2,125,USD
2020-01-08 10:53:32.768673+00:00,nl,14cae77b6341fc17168682ef54336412,0.25,206,USD
2020-01-08 01:50:09.178443+00:00,fr,4206977e756ebff6ef04b714c37fb098,0.03,289,USD
2020-01-08 22:09:17.960835+00:00,uk,5b7e495ad3b19b69b85ce9a45e033f63,0.04,24,USD
2020-01-08 09:02:37.757663+00:00,fr,32a75775ae1148d845d2feb0f2906062,0.05,76,USD
2020-01-08 11:03:58.167475+00:00,uk,c06654e98e428c50114d97ffcca11602,0.29,351,GBP
2020-01-08 21:34:47.917381+00:00,fr,0f6983b43883468b375b43659f4289bf,0.19,289,EUR
2020-01-08 12:10:30.830944+00:00,nl,260f6647c5dae4af0115d770fb39f771,0.25,34,USD
2020-01-08 05:11:20.431899+00:00,nl,34f0b1ec9c7f8624a6fdb6ac77871ade,0.03,372,USD
2020-01-08 10:41:27.860532+00:00,uk,8610d9c7112798ea5445fe933b37d5d7,0.06,390,USD
2020-01-08 04:31:24.102541+00:00,nl,6c6ad41d6f824d6eae6ab895ab247975,0.24,273,EUR
2020-01-08 09:54:29.360213+00:00,uk,ca5fc856c4c615f85ed519540a305ad2,0.12,387,EUR
2020-01-08 04:14:03.050986+00:00,nl,b1b8accc13255e5068b967d11ecca837,0.0,293,EUR
2020-01-08 15:56:33.294747+00:00,nl,663fe50573016d9d2aa3be28400f1c7d,0.09,147,USD
2020-01-08 09:25:25.254669+00:00,fr,0a8e95ec825d3a77f3e8308749798043,0.07,289,USD
2020-01-08 18:13:45.630841+00:00,uk,2032542e068197eb1f44617f5130db56,0.22,333,GBP
2020-01-08 01:55:45.770954+00:00,de,0a57f8c1fc6f6dca6b333cc5b8650327,0.26,240,GBP
2020-01-08 05:16:15.101194+00:00,uk,3de6777b8dcb26612f5e7e592c4a77f4,0.23,347,USD
2020-01-08 06:36:36.862800+00:00,de,c4dd895a8fe8deb07c41f77149e65304,0.18,180,GBP
2020-01-08 16:06:42.285353+00:00,uk,d297537132333682f38abf3af7bd4372,0.23,351,GBP
2020-01-08 07:54:43.340937+00:00,nl,5d3836b5d8a664c4bd5c64010cbe73a0,0.11,273,GBP
2020-01-08 20:01:24.995288+00:00,nl,ba17fa095cf85f3c225e98e87f484c7f,0.01,341,GBP
2020-01-08 17:17:14.382461+00:00,us,4d362dfcd7bff5c01ca1d23eb46cf8d7,0.21,203,GBP
2020-01-08 17:59:43.016560+00:00,fr,c3c683f48c251818fa0dd2eff6f3e3b0,0.24,215,GBP
2020-01-08 18:22:21.238094+00:00,nl,14cc4a06bc92ba8163718a080949520c,0.17,227,GBP
2020-01-08 05:39:02.821650+00:00,de,b1b1e3935a5c692dd4a3563033e640f4,0.14,240,USD
2020-01-08 10:18:25.301772+00:00,uk,e600a59952f3493540c793802581993f,0.27,387,USD
