timestamp,country,joboffer_id,cpc,partner_id_code,currency
2020-01-01 07:33:29.126483+00:00,nl,e5df670c79778021ecc025ce8449b65d,0.24,181,USD
2020-01-01 07:49:01.801968+00:00,de,439bcc15cbe64109e61404c1aa5aa45c,0.3,28,USD
2020-01-01 23:18:56.333586+00:00,nl,5e79c865b0149fad1648da3cd5c94f97,0.26,343,GBP
2020-01-01 17:28:54.863198+00:00,nl,3976185dbb9a367dbb6c6764ddfc689e,0.09,228,USD
2020-01-01 18:49:06.037266+00:00,de,40e74dd8bda71815039a2a79cf29d268,0.18,97,EUR
2020-01-01 03:30:52.433112+00:00,de,fc0c4432dceb1dc4faaeb57dbe8d9aff,0.2,97,EUR
2020-01-01 05:29:14.505184+00:00,de,832b3a6afe95b598dd527a2226cbfd3a,0.06,344,EUR
2020-01-01 21:43:18.353785+00:00,us,565305a3b3062032d6a97d55e65f054e,0.06,222,GBP
2020-01-01 13:43:05.688531+00:00,uk,103043e4351dd4511d486a4af27e5256,0.3,351,EUR
2020-01-01 02:11:12.587666+00:00,de,c80aafbb72af3610eef01f558c6f6a85,0.21,97,GBP
2020-01-01 03:54:57.415177+00:00,de,fe344b45a17e0ee71936d86b8170cbf8,0.11,97,GBP
2020-01-01 19:42:38.055922+00:00,nl,3f6eacce3f60a8fabc93e325b509784b,0.06,227,USD
2020-01-01 00:40:39.399034+00:00,de,8f3153b2a75635bb886dabc308feea08,0.06,52,USD
2020-01-01 22:31:27.723387+00:00,nl,04299140db47f5a520094ba7bd843a7b,0.26,227,GBP
2020-01-01 21:20:16.590923+00:00,uk,b4db755f1bb3a27b3cfbc7d582f3e108,0.0,157,GBP
2020-01-01 17:00:09.717403+00:00,de,eedd5c27f8059073c308922a83b37eae,0.25,310,EUR
2020-01-01 06:32:52.257214+00:00,de,993bd8071d3e693a3ff990b2f093e293,0.1,97,USD
2020-01-01 00:09:04.664678+00:00,uk,104212b9973b41130b53f8fd6360aefe,0.27,351,GBP
2020-01-01 20:09:24.867255+00:00,us,8004ba2ade3f392df9c4ad285ab1b188,0.03,242,GBP
2020-01-01 14:23:51.085194+00:00,us,7f9b6fdce8875e4b01d247c476ccaec6,0.28,360,EUR
2020-01-01 19:26:25.657290+00:00,uk,c86c0bfeff631880fdb55f324723cb6c,0.24,390,USD
2020-01-01 05:22:59.793277+00:00,de,cb0d2c49c9b1960b274f50ee4c030850,0.09,175,GBP
2020-01-01 13:26:09.129950+00:00,uk,86c67e378421ccf7e6e52c4246c00ee7,0.24,390,EUR
2020-01-01 13:19:23.023650+00:00,nl,d0ad57caad906c418deb0a0021cadf65,0.29,134,USD
2020-01-01 22:11:53.039466+00:00,de,b07a5eb456563e5576965094329abb8e,0.14,381,EUR
2020-01-01 11:15:52.349710+00:00,de,fbaa298b66a0dbd294e6c839b182b043,0.07,160,EUR
2020-01-01 02:54:18.842922+00:00,de,3af69874427772b50fbee51a0a455fe3,0.08,92,GBP
2020-01-01 13:28:34.459516+00:00,nl,888eba0756987f5c7dd2bfec3eb1548f,0.19,361,USD
2020-01-01 12:29:22.083247+00:00,nl,0dca262a69c1eb22bb5253f064513a82,0.2,73,USD
2020-01-01 14:02:17.777268+00:00,us,afe91300e43136d79d33b0b95ac3f0c2,0.2,242,USD
